tab 	locations
age	age_high	age_low	age_unit	citations	description	dir_tilt_correction	geologic_classes	lat_n	lat_s	lithologies	location	location_type	lon_e	lon_w	method_codes	pole_alpha95	pole_k	pole_lat	pole_lon	pole_n_sites	result_name	result_quality	result_type	sites
1382	1384	1380	Ma	10.1111/j.1365-246x.1983.tb03321.x:10.1007/s00410-004-0634-7	Site directions, site VGPs, and pole calculation from Marcussen & Abrahamsen (1983); 1382 ± 2 Ma U–Pb baddeleyite age from Upton et al. (2005).	100	igneous	81.2	-81.2	Basalt	Zig-Zag Dal Basalt Formation	Region	334.8	25.2	LP-AF:DE-BLANKET:DE-VGP	3.8	76	-12.2	62.8	19	Zig-Zag Dal Basalt Formation ca. 1382 Ma pole	g	a	BA-01:BA-02:BA-03:BA-04:BA-05:BA-06:BA-09:BA-10:BA-11:BA-14:BA-15:BA-16:BA-18:BA-19:BA-20:BA-21:BA-22:BA-23:BA-24
1382	1384	1380	Ma	10.1111/j.1365-246x.1983.tb03321.x:10.1007/s00410-004-0634-7	Site directions, site VGPs, and pole calculation from Marcussen & Abrahamsen (1983); 1382 ± 2 Ma U–Pb baddeleyite age from Upton et al. (2005).	100	igneous	81.8	-81.8	Diabase	Midsommerso Dolerites	Region	327.8	32.2	LP-AF:DE-BLANKET:DE-VGP	5.1	88	-6.9	62.0	10	Midsommerso Dolerites ca. 1382 Ma pole	g	a	DL-01:DL-02:DL-03:DL-04:DL-06:DL-08:DL-09:DL-10:DL-11:DL-12
>>>>>>>>>>
tab 	sites
age	age_high	age_low	age_sigma	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	result_type	site	vgp_dm	vgp_dp	vgp_lat	vgp_lon
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	2.1	100.7	-32.1	516	10	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-15	2.4	1.3	-18.8	56.4
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.3	101.8	-41.0	218	10	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-16	4.0	2.4	-25.0	56.8
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	16.9	89.0	-36.2	54	3	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-18	19.7	11.4	-19.7	68.7
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	15.0	84.9	-1.5	39	4	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-19	15.0	7.5	0.0	69.6
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	ED: Site mean recomputed after omitting samples with orientation errors or strong alteration; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	14.7	90.1	-42.1	288	2	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-20	18.1	11.1	-24.0	68.4
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	ED: Site mean recomputed after omitting samples with orientation errors or strong alteration; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	15.3	103.4	-36.8	268	2	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-21	17.9	10.5	-22.3	54.5
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	12.2	100.7	-25.8	103	3	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-22	13.2	7.1	-15.0	56.1
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	ED: Site mean recomputed after omitting samples with orientation errors or strong alteration; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.6	79.2	-5.8	288	7	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-23	3.6	1.8	-1.2	75.6
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.2	94.2	-18.0	232	10	0	igneous	Lava Flow	81.2	Basalt	Zig-Zag Dal Basalt Formation	334.8	LP-AF:DE-BLANKET:DE-FM	g	i	BA-24	3.3	1.7	-9.7	61.8
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	5.6	75.5	-14.4	74	10	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-01	2.9	5.7	-10.0	69.2
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	ED: Site mean recomputed after omitting samples with orientation errors or strong alteration; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.6	83.2	-10.4	183	10	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-02	1.8	3.6	-10.0	61.3
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	ED: Site mean recomputed after omitting samples with orientation errors or strong alteration; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	8.2	80.1	-9.1	55	7	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-03	4.2	8.3	-7.0	64.3
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	ED: Site mean recomputed after omitting samples with orientation errors or strong alteration; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.5	79.0	-8.6	220	9	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-04	1.6	3.5	-9.0	65.3
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.3	82.9	-12.1	240	9	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-06	1.7	3.4	-9.0	61.7
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	3.0	101.4	-35.5	251	10	0	igneous	Volcanic Dike	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-08	2.0	3.5	-10.0	53.5
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	1.8	101.8	-28.6	662	10	0	igneous	Volcanic Dike	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-09	1.1	2.0	-10.0	52.3
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	4.1	84.4	-12.5	114	12	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-10	2.1	4.2	-12.0	65.6
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	BEST: per-specimen most-stable directions selected via Stupavsky-Symons PSI index; Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	4.8	90.9	-10.3	81	12	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-11	2.5	4.9	-12.0	59.0
1382	1384	1380		Ma	10.1111/j.1365-246x.1983.tb03321.x	Site lat/lon = formation-mean coordinates (Marcussen & Abrahamsen 1983, Table 2 footnote); per-site coordinates not reported	5.6	81.5	-2.6	68	11	0	igneous	Sill	81.8	Diabase	Midsommerso Dolerites	327.8	LP-AF:DE-BLANKET:DE-FM	g	i	DL-12	2.8	5.6	-11.0	67.7
