Terrane,ROCKNAME,Lithology,SLAT,SLONG,nominal age,lomagage,himagage,Grade,f method,f source,f,f low,f high,PLAT uncorrected,PLONG uncorrected,A95 uncorrected,PLAT,PLONG,Zdec,Zinc,Zeta,Edec,Einc,Eta,A95,n resampled,Comment
Laurentia,Nonesuch Shale,,46.5,269.5,1077,1066,1086,A,"E/I (Tauxe & Kent, 2004)","this study, following Slotznick et al. (2024)",0.43,0.38,0.62,3.9,180.4,1.7,6.6,182.9,280.1,47.5,2.8,87.0,41.8,2.0,2.4,100000,E/I correction of Slotznick et al. (2024) reproduced with ipmag.find_ei_kent in this notebook
