Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Uinta Mountain Group,GPMDB:9290,"Primary hematite-carried characteristic remanent magnetization (west-normal / east-reverse), shallow; detrital/early-diagenetic",,100,40.8,250.7,74,496,271.3,2.5,2.5,33.4,2.9,1.9,160.6,,,2.1,0.6,4.2,2.4,161.4,1.5,2.9,2.1,0.6,4.2,2.4,161.4,1.5,2.9,2.1,50,4,,,,,,,,,,,,0,1,1,,0,0,0,2,B,754,730,766,"Old (maximum) age bound 766.3 +/- 0.5 Ma: CA-ID-TIMS detrital-zircon U-Pb places the entire Uinta Mountain Group younger than 766 Ma (MDA 766.3 +/- 0.5 Ma, with a second young mode at 775.1 +/- 0.7 Ma; Dehler et al., 2023). Young (minimum) age bound ~730 Ma: correlation of the upper UMG (Red Pine Formation) with the upper Chuar Group via shared vase-shaped microfossils. Age range 730-766 Ma within the late-Tonian ChUMP (Chuar-Uinta Mountains-Pahrump) rift correlation.",Uinta Mountain Group,"Weil, A. B., Geissman, J. W., & Ashby, J. M.",2006,Precambrian Research,147,234-259,"A new paleomagnetic pole for the Neoproterozoic Uinta Mountain supergroup, Central Rocky Mountain States, USA","Uinta Mountain Group ChRM pole. PREFERRED POLE is the site mean: Fisher mean of the 74 primary-ChRM site VGPs (quality g, tilt-corrected; per-site VGPs recomputed from each site direction and coordinates with pmag.dia_vgp) = 1.9N/160.6E, A95 2.1, N=74. This supersedes the locality mean (mean of 9 locality VGPs = 0.8N/161.3E, A95 4.6) that reproduces the published Weil et al. (2006) pole (GPMDB 9290); the two agree within ~1.3 deg. Audited MagIC contribution 20680 (site result_type a->i; the 4 eastern present-field overprint localities relabeled and excluded). Sedimentary (detrital hematite) -> lithology=sedimentary blanket-f f-block. R=2 (Grade B) per the prior compilation: R1=0 (broad Tonian age), R5=0 (possible inclination shallowing), R7=0 (overlaps younger poles). Flag: dual-polarity ChRM may support R6=1; age range 730-766 Ma: old bound 766.3+/-0.5 Ma (CA-ID-TIMS MDA, Dehler et al. 2023); young bound ~730 Ma (upper UMG Red Pine Fm correlated with upper Chuar Group by shared vase-shaped microfossils)."
