Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,NE trending ECMB Diabase Dykes,9970,20710,Medium-coercivity (mc) component (magnetite),"c+ (positive inverse baked contact test, NWD1 ca. 1096 Ma dike bakes NED17 = MagIC ST-C-I; Swanson-Hysell et al., 2021)",0,45.53,265.76,23,148,179.9,76.7,150.3,2.5,20.5,265.8,,,4.5,1.0,76.7,20.5,265.8,,,4.5,1.0,76.7,20.5,265.8,,,4.5,0,4,,,,,,,,,,,,1,1,1,c,1,0,1,6,A,--,1779,5,1777,1781,"- 1779.1 ± 2.3 Ma (95% CI) is adopted as the best age for the dikes
  (Swanson-Hysell et al., 2021), constrained by new U-Pb dates that bracket the
  dikes between the St. Cloud Granite (1781.44 ± 0.51 Ma, 2σ) they pervasively
  intrude and the Richmond Granite (1776.76 ± 0.49 Ma) in which they are absent.
- A comagmatic quartz–feldspar–porphyry dike yields 1780.78 ± 0.45 Ma, consistent
  with emplacement of the diabase dikes at this time.",NE trending ECMB Diabase Dykes,"Swanson-Hysell, N. L., Avery, M. S., Zhang, Y., Hodgin, E. B., Sherwood, R. J., Apen, F. E., Boerboom, T. J., Keller, C. B., & Cottle, J. M.",2021,Tectonics,40,e2021TC006751,The paleogeography of Laurentia in its early years: new constraints from the Paleoproterozoic East-Central Minnesota Batholith,"Pole calculated from the site level from the medium-coercivity (magnetite) of the NE-trending dikes reproduces the published pole as documented in Swanson-Hysell et al., 2026.",Diabase
