Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia-Greenland,Kungnat Ring Dyke,,,"Characteristic remanent magnetization; Kungnat ring dyke site means (Gardar Province, South Greenland)",,0,61.2,311.7,4,18,292.0,-15.4,455.3,4.3,3.4,198.6,,,3.3,1.0,-15.4,3.4,198.6,,,3.3,1.0,-15.4,3.4,198.6,,,3.3,,,,,,,,,,,,,,1,0,1,,1,0,1,4,B,B,1275,4,1273,1277,1275.2 +/- 1.8 Ma U-Pb date (2 sigma) from Upton (2003).,Kungnat Ring Dyke,"Piper, J.D.A., Stearn, J.E.F.",1977,Physics Earth Planet. Int.,14,345-358,"Palaeomagnetism of the dyke swarms of the Gardar Igneous Province, South Greenland","Recalculated from the four Piper & Stearn (1977) Table I Kungnat site means. Site VGP Fisher pole is 3.4 N / 198.6 E, A95 3.3; the direction-derived pole is 3.4 N / 198.7 E, dp/dm 2.3/4.4, matching the published 3.4 N / 198.7 E pole.",Diabase
