Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Western Channel diabase,,,,0,66.33,-117.75,35,130,356.4,-49.5,49.5,26.2,4.8,9.2,245.5,,,4.3,1.0,-49.5,9.2,245.5,,,4.3,1.0,-49.5,9.2,245.5,,,4.3,,,,,,,,,,,,,,1,0,1,1,1,0,1,5,A,1590,1595,1589,"Multiple U–Pb baddeleyite single grains dates, 1590.2 ± 3.8 Ma, 1591.9 ± 2.9 Ma from Hamilton and Buchan, 2010 and 1592.4 ± 2.5 Ma from Rogers et al., 2018.",Western Channel diabase,"Irving, E., Donaldson, J. A., & Park, J. K.",1972,Canadian Journal of Earth Sciences,9,960-971,"Paleomagnetism of the Western Channel diabase and associated rocks, Northwest Territories",Calculated from site mean VGPs (as opposed to direction conversion) as documented in Swanson-Hysell et al. 2026.
