Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Wharton Group,,,Characteristic remanent magnetization carried by hematite in the Pitz Formation rhyolites and by near-stoichiometric magnetite in the McRae Lake dike; dual polarity,"G+ (robustly positive, definitively intraformational conglomerate test on rhyolite clasts within the Pitz Formation section at McRae Lake, n=20, k=1.1, a95=97.2 deg = random); g+ (suggestively positive conglomerate test at Red Rock Canyon); f+ (fold test, k rises 16.2 -> 58.3 at 100% unfolding, significant at 90% but not 95%); dual polarity across the McRae Lake conglomerate",100,63.6,261.5,6,47,161.1,53.5,58.3,8.9,9.2,277.0,,,11.4,1.0,53.5,9.2,277.0,,,11.4,1.0,53.5,9.2,277.0,,,11.4,17,4,,,,,,,,,,,,1,0,1,G,1,1,1,6,A,--,1756,6,1753,1759,"Nominal age 1756 Ma, bracket 1753-1759 Ma. New CA-ID-TIMS U-Pb zircon weighted-average 207Pb/206Pb age of 1756.4 +/- 0.9 Ma (2 sigma, MSWD 0.9, five concordant fractions) on Pitz Formation rhyolite flow MLP1, one of the sites contributing to the pole (Raub et al., 2026). U-Pb baddeleyite age of 1753.6 +/- 1.2 Ma on the gabbroic phase of the McRae Lake dike (Peterson et al., 2015b), which contributes two further sites.",Wharton Group,"Raub, T. M. D., Evans, D. A. D., Rainbird, R. H., Hamilton, M. A., & LeCheminant, A. N.",2026,Canadian Journal of Earth Sciences,,,"Paleomagnetism of the Wharton Group and Thelon Formation, Nunavut, Canada, with implications for Nuna supercontinent assembly and the Cleaver geomagnetic superchron","Fisher mean of the six igneous site VGPs of Raub et al. (2026) Table 1 -- the gabbroic and syenitic phases of the McRae Lake dike, three Pitz Formation rhyolite flows at McRae Lake, and one Pitz Formation rhyolite flow at Long Lake (47 samples). Reproduces the published pole of 9.1 N / 277.0 E, A95 11.4, K 35.5. Long Lake sediment-derived sites are excluded by Raub et al. because the conglomerate test there fails, indicating localized early remagnetization. This pole supersedes nothing in the compilation: the Park et al. (1973) Dubawnt Group pole is from the older, underlying Baker Lake Group.",Gabbro; Syenite; Rhyolite
