Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Abitibi Dykes,7193,,Characteristic remanent magnetization (magnetite); mixed polarity; eight-dyke modified mean of Halls et al. (2005),"C+ (positive baked-contact test) and R (mixed polarity; dykes A4, A7 reversed, reversal test negative/indeterminate)",0,48.0,279.0,8,28,297.9,65.3,44.2,8.4,50.4,213.4,,,12.6,1.0,65.3,50.4,213.4,,,12.6,1.0,65.3,50.4,213.4,,,12.6,25,4,,,,,,,,,,,,1,0,1,C,1,1,1,6,A,A,1141,4,1139,1143,"A U-Pb baddeleyite age of 1140.6 ± 2 Ma (Krogh, 1987) dates the dykes.",Abitibi Dykes,"Ernst, R. E., & Buchan, K. L.",1993,Canadian Journal of Earth Sciences,30,1886-1897,"Paleomagnetism of the Abitibi dyke swarm, southern Superior Province, and implications for the Logan Loop","Eight dyke means are A3-A8 + SL13): the original A1 dyke is reassigned to the ca. 2167 Ma Biscotasing swarm and excluded, and the new normal-polarity dyke SL13 (direction/VGP from Piispa et al. 2018 Table 3, after Halls et al. 2005) is added. Reproduced in Swanson-Hysell et al., 2026.",Olivine Gabbro; Diabase
