Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Lowermost Mamainse Point volcanics -R1,9510,16333,Characteristic remanent magnetization (magnetite),"G+ (positive intraformational conglomerate test; Swanson-Hysell et al., 2009)",100,47.1,275.29,24,117,292.8,72.5,88.7,3.2,49.5,227.0,,,5.3,1.0,72.5,49.5,227.0,,,5.3,1.0,72.5,49.5,227.0,,,5.3,100,4,,,,,,,,,,,,1,1,1,G,1,0,1,6,A,A,1109,6,1106,1112,"- A U-Pb (<sup>206</sup>Pb/<sup>238</sup>U, CA-ID-TIMS) date of 1100.36 ± 0.25 Ma
  on zircon from a tuff within the Flour Bay reversed zone (below the Great
  Conglomerate) directly dates the Flour Bay pole (Swanson-Hysell et al., 2014a).
- The Alona Bay reversed poles are older: ca. 1109 Ma (R1; 1106–1112 Ma) and ca.
  1105 Ma (R2; 1100.4–1109 Ma). The Portage Lake normal pole is ca. 1094 Ma
  (1090–1100 Ma). These ages follow the Midcontinent Rift age model of
  Swanson-Hysell et al. (2019).",Lowermost Mamainse Point volcanics -R1,"Swanson-Hysell, N. L., Maloof, A. C., Weiss, B. P., Evans, D. A. D.; Burgess, S. D., Bowring, S. A.",2014,Geology / Nature Geoscience,42,475-478,Magmatic activity and plate motion during the latent stage of Midcontinent Rift development,"Mamainse Point lowermost ~600 m (height < 600 m); older Alona Bay reversed-polarity zone.  Mean of VGPs as in Swanson-Hysell, 2014 reproduced in Swanson-Hysell et al., 2026..",Basalt
