Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Nain Anorthosite,2180,,,R+,0,56.5,298.2,21,101,277.8,17.5,116.2,3.0,11.8,206.8,,,2.5,1.0,17.5,11.8,206.8,,,2.5,1.0,17.5,11.8,206.8,,,2.5,24,3,,,,,,,,,,,,0,0,1,,1,1,1,4,B,B,1305,45,1283,1328,"- Current bracket: nominal age 1328 Ma, lomagage 1320 Ma, himagage 1350 Ma.
- Proposed new bracket: nominal age 1305 Ma, lomagage 1283 Ma, himagage 1328 Ma.
- A hornblende 40Ar/39Ar age of 1328 ± 8 Ma has been obtained from the contact aureole of the Bird Lake Massif, confirming it as one of the oldest members of the Nain plutonic suite (Yu & Morse, 1993). Ryan et al., 2017 reported Nain Plutonic Suite (NPS) from the region directly west of Kingurutik Lake in north-central Labrador. Leuconoritic rocks crystallized at 1349 ± 1 Ma, contemporaneous with a granitic body at 1348 ± 1 Ma. A composite ‘dioritic’ association was intruded ca. 1342-1341 Ma, and leucogranite dykes were emplaced at 1337 ± 1 Ma. DePaolo, 1985 reported a Sm-Nd mineral isochron indicates that the crystallization age of the intrusion is 1305±22 Ma.",Nain Anorthosite,"Murthy, G. S.",1978,Canadian Journal of Earth Sciences,15,516-525,Paleomagnetic results from the Nain anorthosite and their tectonic implications,"Nain anorthosite pole calculated from site level VGPs as documented in Swanson-Hysell et al., 2026.",Anorthosite
