Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Uinta Mountain Group,9290,,"Hematite-carried characteristic remanent magnetization (west-normal / east-reverse), shallow; detrital/early-diagenetic",,100,40.8,250.7,74,496,271.3,2.5,33.4,2.9,1.9,160.6,,,2.1,0.6,4.2,2.4,161.4,1.5,2.9,2.1,0.6,4.2,2.4,161.4,1.5,2.9,2.1,50,4,,,,,,,,,,,,1,1,1,,1,0,0,4,B,B,759,24,743,767,"Old (maximum) age bound 766.3 +/- 0.5 Ma: CA-ID-TIMS detrital-zircon U-Pb places the entire Uinta Mountain Group younger than 766 Ma (MDA 766.3 +/- 0.5 Ma, Dehler et al., 2023). Young (minimum) age bound ~730 Ma: correlation of the upper UMG (Red Pine Formation) with the upper Chuar Group via shared vase-shaped microfossils. Age range 730-766 Ma within the late-Tonian ChUMP (Chuar-Uinta Mountains-Pahrump) rift correlation.",Uinta Mountain Group,"Weil, A. B., Geissman, J. W., & Ashby, J. M.",2006,Precambrian Research,147,234-259,"A new paleomagnetic pole for the Neoproterozoic Uinta Mountain supergroup, Central Rocky Mountain States, USA","Recalculated pole of the 74 ChRM site VGPs documented in Swanson-Hysell et al., 2026.",Sandstone; Mudstone
