age,lat,lon
719.0,7.2405677235140145,164.9254341950952
720.0610610610611,7.152807870549507,164.8016902120124
721.1221221221222,7.06640678783303,164.67988364144227
722.1831831831831,6.9813607947449,164.55989471495718
723.2442442442442,6.897649814623553,164.4415856226834
724.3053053053053,6.815238826119836,164.3247995791306
725.3663663663664,6.7340801161075765,164.20935937892577
726.4274274274275,6.6541152519664015,164.0950661761057
727.4884884884885,6.575276692856251,163.98169852933992
728.5495495495495,6.497490126060437,163.86901112913958
729.6106106106106,6.420677507762914,163.75673356771935
730.6716716716717,6.344758012591835,163.64457011307795
731.7327327327328,6.26965057811752,163.53219877418303
732.7937937937938,6.195276530395183,163.41927131088084
733.8548548548548,6.121562879131633,163.3054138348586
734.9159159159159,6.048442619117141,163.19022696944782
735.976976976977,5.975857658965586,163.07328744762597
737.038038038038,5.903760477821628,162.9541479354314
738.0990990990991,5.832117158903823,162.83234359564818
739.1601601601602,5.76090813974323,162.7073933516306
740.2212212212212,5.690128210903281,162.57880083989014
741.2822822822823,5.619788277617773,162.44606164286463
742.3433433433433,5.549916219999841,162.30866424492257
743.4044044044044,5.480553845839447,162.16610470844535
744.4654654654655,5.411756613091729,162.01788874899498
745.5265265265265,5.34359320611255,161.86353256692252
746.5875875875876,5.276140593753641,161.70257704234533
747.6486486486486,5.209484402871668,161.5345899524706
748.7097097097097,5.14370733258162,161.35918374672008
749.7707707707708,5.078886686348658,161.17601990040572
750.8318318318318,5.015094150006947,160.98480905245634
751.8928928928929,4.952385910843411,160.78532357645088
752.9539539539539,4.8907991946060765,160.57740474570957
754.015015015015,4.830342608654262,160.36096832760046
755.0760760760761,4.770991782568145,160.13600831264867
756.1371371371372,4.712689381936966,159.90259686545667
757.1981981981982,4.655343231805644,159.6608818299545
758.2592592592592,4.5988163272273725,159.41109703187306
759.3203203203203,4.54293238030249,159.15354994567892
760.3813813813814,4.48747957254226,158.888606965134
761.4424424424425,4.432210569652372,158.6166934281356
762.5035035035035,4.376842531763409,158.33829368277705
763.5645645645645,4.321064927627142,158.05393530196176
764.6256256256256,4.264545322480946,157.764173908095
765.6866866866867,4.206936155305829,157.46958495870837
766.7477477477478,4.147886928812044,157.17074279918384
767.8088088088089,4.087044246353281,156.86822070771274
768.8698698698698,4.024053300445755,156.56258881390409
769.9309309309309,3.9585728154103332,156.25439122204514
