Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia-Greenland,Melville Bugt diabase dykes,9495,20713,,,0,74.4,301.6,9,56,208.5,31.0,16.5,13.1,4.0,274.5,,,9.3,1.0,31.0,4.0,274.5,,,9.3,1.0,31.0,4.0,274.5,,,9.3,44,4,,,,,,,,,,,,1,1,1,,1,0,1,5,B,B,1630,19,1619,1638,"Nominal 1630 Ma, bracket 1619-1638 Ma. U-Pb baddeleyite 207Pb/206Pb weighted-mean ages (2 sigma; Halls et al., 2011) from four dykes: 1622.1 +/- 3.2 (Olrik fjord = site OF), 1629.4 +/- 0.8 (site MB2), 1632.0 +/- 1.1 (Qeqertaq = site QT), and 1635.0 +/- 2.7 Ma (Ryder = site MB9); a fifth dyke ~1000 km SE (Snehatten) is 1629.7 +/- 3.9 Ma (Klausen & Nilsson, 2019), consistent with a prolonged >=13 Myr emplacement. All four dated dykes, including the youngest (OF, 1622 Ma), are in the 9-dyke pole, so it time-averages the ~1622-1635 Ma span; the nominal 1630 Ma is the mean of the dated pole dykes (the literature ca. 1630 Ma age) and 1619-1638 Ma is their 2 sigma envelope.",Melville Bugt diabase dykes,"Halls, H. C., Hamilton, M. A., & Denyszyn, S. W.",2011,Dyke Swarms: Keys for Geodynamic Interpretation (Springer),,509-535,The Melville Bugt Dyke Swarm of Greenland: A Connection to the 1.5-1.6 Ga Fennoscandian Rapakivi Granite Province?,"Melville Bugt pole recreated at the site level from the 9 primary-remanence dykes of Halls et al. (2011) (audited contribution; OF chilled margin not counted as a separate dyke; QT dir_n_samples = 8, the in-mean count). Recreated 4.0N/274.5E with an internally consistent k=31.3/A95=9.3 (the source mixed the paper A95 8.7 with a recomputed k); reproduces the prior compilation pole (5N/273.8E, GPMDB 9495). Mixed polarity but equivocal reversal test -> R6=0; U-Pb ca. 1630 Ma -> R1=1. No field test (R4=0). Grade B.",Diabase
