Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Purcell Lava,,,f,100,49.25,-114.93,15,225,30.4,-36.2,36.2,17.9,9.3,13.6,35.5,,,8.2,1.0,-36.2,13.6,35.5,,,8.2,1.0,-36.2,13.6,35.5,,,8.2,,,,,,,,,,,,,,1,1,0,f,1,0,1,5,B,1427,1412,1442,One U-Pb ID-TIMS baddeleyite age of 1438.9 ± 3.3 Ma and one LA-ICP-MS U-Pb zircon age of 1419.9 ± 8.4 Ma (which agrees with ID-TIMS of an intrusive unit); from Constenius et al. (accepted); other ID-TIMS age of Purcell Lava within this range.,Purcell Lava,"Elston, D. P., Enkin, R. J., Baker, J., and Kisilevsky, D. K. ",2002,Geological Society of America Bulletin,114,619-638,"Tightening the Belt: Paleomagnetic-stratigraphic constraints on deposition, correlation, and deformation of the Middle Proterozoic (ca. 1.4 Ga) Belt-Purcell Supergroup, United States and Canada",
