Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Dubawnt Group,2737,,Characteristic remanent magnetization carried by hematite (red beds) and specular hematite plus magnetite (volcanics and dikes),"C+ (positive baked-contact test: dikes at sites 2 and 9 bake Hudsonian basement and Kazan sandstone, which carry the dike direction = MagIC ST-C) and R+ (positive reversal test: normal and reversed means 4 deg apart, indistinguishable within error)",100,64.1,265.3,30,127,167.6,50.7,16.5,6.7,7.7,276.5,,,7.9,1.0,50.7,7.7,276.5,,,7.9,1.0,50.7,7.7,276.5,,,7.9,67,3,,,,,,,,,,,,0,0,1,C,1,1,1,5,B,B,1796,75,1758,1833,"Nominal age 1796 Ma; bracket 1758-1833 Ma. Park et al. (1973) sampled the Kazan Formation, Christopher Island Formation and Martell Syenite of the Baker Lake Group. Rainbird et al. (2006) date a basal Christopher Island felsic minette flow at 1833 +/- 3 Ma (U-Pb zircon) and a syenite plug that cross-cuts the sampled Kazan and Christopher Island Formations at 1811 +/- 12 Ma (Ar-Ar phlogopite, a minimum age for the sampled units). Rainbird & Davis (2007) date Pitz Formation rhyolite of the overlying Wharton Group at 1757.6 +/- 3.4 Ma. The conservative 1758-1833 Ma bracket spans these U-Pb dates; the cross-cutting 1811 Ma syenite indicates the pole most likely lies in the older half. Park et al.'s original K-Ar (~1716 Ma) and Rb-Sr (1725 +/- 4 Ma) ages used old decay constants and are superseded.",Dubawnt Group,"Park, J. K., Irving, E., & Donaldson, J. A.",1973,Geological Society of America Bulletin,84,859-870,Paleomagnetism of the Precambrian Dubawnt Group,"Pole recalculated as the Fisher mean of the 30 bedding-corrected site VGPs of Park et al. (1973) Table 1 (VGPs computed from the cleaned directions at the mean sampling location); reproduces the published pole (7 N / 277 E) within rounding. A bootstrap common-mean test shows the sedimentary (red bed) and volcanic site directions share a common mean, justifying the combined pole. Age updated to 1796 Ma (bracket 1758-1833) from Rainbird et al. (2006) and Rainbird & Davis (2007). Documented in Swanson-Hysell et al. (2026).",Syenite; Trachyte; Sandstone; Basalt; Mudstone
