Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Cleaver Dykes,9139,20711,,"C+ (positive baked contact test: baked Labine Group andesite at the contact of dyke 34 carries the Cleaver direction while andesite 50 m away differs; a companion test at dyke 22 against Labine tuff is corroborative but not relied upon, as the Irving et al. 2004 Table 1 dyke-22 tuff directions are inconsistent with the accompanying text = MagIC ST-C) and C*+ (positive inverse baked contact test: the younger ca. 1590 Ma Western Channel Diabase and ca. 780 Ma Hottah Gabbro (779.6 ± 1.4 Ma; Harlan et al., 2003) that cut the dykes carry different directions = MagIC ST-C-I; Irving et al., 2004)",0,65.7,241.97,17,99,137.8,58.4,50.4,5.1,20.4,274.9,,,7.0,1.0,58.4,20.4,274.9,,,7.0,1.0,58.4,20.4,274.9,,,7.0,0,4,,,,,,,,,,,,1,1,1,C,1,0,1,6,A,A,1740,9,1736,1745,"1740 +5/−4 Ma (U-Pb baddeleyite; Irving et al., 2004). A modified York regression of four baddeleyite fractions from a thick Cleaver dyke at Conjuror Bay (sample SSG-00-51) gives an upper-intercept age interpreted as the crystallization age of the dyke and, by their consistent field characteristics and magnetization directions, of the Cleaver swarm as a whole. The nominal age adopted here is 1740 Ma (1736–1745 Ma).",Cleaver Dykes,"Irving, E., Baker, J., Hamilton, M., & Wynne, P. J.",2004,Precambrian Research,129,251-270,"Early Proterozoic geomagnetic field in western Laurentia: implications for paleolatitudes, local rotations and stratigraphy","Pole recalculated as the Fisher mean of the 17 Cleaver dyke site VGPs from Irving et al. (2004) Table 1; lies ~1.9 deg from their published pole, within the mutual A95 as documented in Swanson-Hysell et al., 2026.",Diabase
