Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Central Arizona diabases,,,,,33.8,249.53,20,141,287.6,47.4,47.4,15.7,8.5,30.6,177.4,,,8.9,1.0,47.4,30.6,177.4,,,8.9,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,5,A,1098.0,1082.0,1105.0,"Central Arizona date of 1097.97 ± 0.12 (0.32) [1.14] Ma from Mohr et al. 2024 likely corresponds to bulk of magmatic activity. However, there is older and younger late Mesoproterozoic magmatic activity as revealed from reversed polarity sills and younger dates in northern Arizona from Mohr et al. 2024. *Previous Nordic compilation relied on 1088 ± 11 Ma U-Pb date (sill ED) from Donadini abstract 2012 with personal communication with Ryan Bright*",Central Arizona diabases,"Harlan, S. S., Donadini, F., Pesonen, L. J., Korhonen, K., Deutsch, A.","1993, 2011",Canadian Journal of Earth Sciences; Geophysica,30; 47,1415–1426;3-30,Paleomagnetism of Middle Proterozoic diabase sheets from central Arizona;Paleomagnetism and paleointensity of the 1.1 Ga old diabase sheets from central Arizona,
