Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Chuar Group (combined),,"High-temperature characteristic remanent magnetization (hematite), dual polarity; combined Carbon Canyon + Carbon Butte + Awatubi members (37 readings); detrital sediments","F+ (positive fold test, 66-109% unfolding) and R+ (positive reversal test within the coeval Carbon Butte-Awatubi members, Watson V 7.4<7.6, MM1990 class C; the full combined-set reversal test is confounded by inter-member APW) (Weil et al., 2004; Eyster et al., 2020)",100,36.23,248.13,37,154,272.7,16.5,16.5,19.4,5.5,7.5,163.6,,,4.2,0.6,26.3,10.3,167.9,3.2,5.9,4.4,0.6,26.3,10.3,167.9,3.2,5.9,4.4,50,4,,,,,,,,,,,,1,1,1,f,1,1,0,6,A,757,750,761,"Member ages from the Dehler et al. (2023) U-Pb / Re-Os age model (Carbon Canyon 761.1 Ma; Carbon Butte-Awatubi 750.5 Ma); Re-Os 751.0 +/- 7.6 Ma on the Walcott Member (Rooney et al., 2017).",Chuar Group (combined),"Weil, A. B., Geissman, J. W., & Van der Voo, R.; Eyster, A., et al. (combined three-member pole)",2020,Precambrian Research; GSA Bulletin,129; 132,71-92; 710-738,"Paleomagnetism of the Neoproterozoic Chuar Group, Grand Canyon (Weil et al., 2004; Eyster et al., 2020)","New combined Chuar Group pole, equal-weight Fisher mean of 37 individual tilt-corrected site/sample VGPs reproducing Eyster et al. (2020) Table 1: Carbon Butte-Awatubi (N=23) + Carbon Canyon (N=14). The 17 Eyster HT Carbon Butte-Awatubi readings are reconstructed from Supplemental Table S2 (GSA DR 2019239): linear shallow-HT fits with MAD<15 deg, one per sample (** double-unblocking averaged); great-circle fits excluded (Eyster uses them only in locality means). This reproduces Eyster N=17 pole 12.5/161.6. Plus 6 Weil (2004) Carbon Butte + 14 Weil Carbon Canyon site VGPs. Reconstruction reproduces Eyster published poles: CB-Awatubi 23 -> 13.2/163.5 (Eyster 13.5/162.8); Carbon Canyon 14 -> -2.1/163.7 (Eyster -2.1/163.7); combined 37 -> 7.5/163.6. Members: A1303/A1305/A1306/A1310=Carbon Butte, A1304/A1307=Awatubi. Sedimentary (lithology=sedimentary); observed pole exported; Eyster E-I f=0.9 (CB-Awatubi) and f=0.5 (Carbon Canyon). Positive Tauxe & Watson (1994) fold test (66-109% unfolding, R4=f); dual polarity, reversal test positive within coeval Kwagunt members (R6=1). Dehler et al. (2023) age model + Re-Os 751 Ma (Rooney et al., 2017, R1=1). R7=0 (within the mid-Neoproterozoic Laurentia cluster). R=6, Grade A. Supersedes the Kwagunt-only pole."
