Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Sudbury Dike Swarm,2175,,"Primary Sudbury dike direction (westerly, shallow); magnetite-carried characteristic remanent magnetization","C+ (positive baked-contact test at site 90 vs. Gowganda argillites; Sopher, 1963; Schwarz, 1977 vs. Sudbury norite)",0,46.3,278.6,52,205,265.7,1.2,32.3,3.5,-2.5,192.3,,,2.5,1.0,1.2,-2.5,192.3,,,2.5,1.0,1.2,-2.5,192.3,,,2.5,0,3,,,,,,,,,,,,1,1,1,C,1,0,1,6,A,A,1235,10,1232,1242,"U-Pb baddeleyite age 1235 +7/-3 Ma on the Sudbury dike swarm (Dudas et al., 1994), compatible with Krogh et al. (1987) and Fahrig & West (1986), superseding the ca. 1250 Ma K-Ar estimate of Palmer et al. (1977).",Sudbury Dike Swarm,"Palmer, H. C., Merz, B. A., Hayatsu, A.; Larochelle, A.; Stupavsky, M., & Symons, D. T. A.",1977,Canadian Journal of Earth Sciences,14,1867-1887,"The Sudbury dikes of the Grenville Front region: paleomagnetism, petrochemistry, and K-Ar age studies","Primary Sudbury Dike Swarm pole recreated at the site/dyke level from 52 Sudbury-dike-direction means: 38 Palmer et al. (1977) sites (audited MagIC contribution 20644), 11 Larochelle (1967) dyke means from Table II, and three Stupavsky & Symons (1982) Sudbury-like sites. Recreated from rounded tabulated VGPs as -2.5N/192.3E, A95 2.5, B=52, N=205; B/N exactly match Evans et al. (2021), and the pole is within 0.5 deg longitude of the prior compilation combined pole (-2.5N/192.8E, GPMDB 2175, A95 2.5, B=52, N=205). Schwarz & Buchan (1982) supports contact/uplift context and does not tabulate independent dike site means for this pole. Positive baked-contact test (site 90; Sopher 1963; Schwarz 1977). R2 updated 0->1 (recreated VGP K=61.1 passes Deenen; prior 0 reflected the combined-entry K=1000). Single primary polarity (R6=0). Grenville-Front ESE-down overprint (ca. 1000 Ma) shown for context.",Diabase
