Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia-Greenland,North Qoroq Intrusion,,,"Characteristic remanent magnetization; North Qoroq intrusion site means (Gardar Province, South Greenland)",,0,61.2,314.6,12,65,295.8,3.2,14.7,11.7,13.5,202.5,,,10.6,1.0,3.2,13.5,202.5,,,10.6,1.0,3.2,13.5,202.5,,,10.6,,,,,,,,,,,,,,1,1,1,,0,1,1,5,B,B,1275,2,1274,1276,1275.3 +/- 1.1 Ma U-Pb date (2 sigma) from Upton (2003) on the adjacent Motzfeldt complex; Upton et al. (2003) interpreted this date to support a previous 1268 +/- 60 Ma Rb-Sr date from North Qoroq.,North Qoroq Intrusion,"Piper, J.D.A.",1992,Precambrian Res.,54,153-172,"The palaeomagnetism of major (Middle Proterozoic) igneous complexes, South Greenland and the Gardar apparent polar wander track","Recalculated from the twelve included Piper (1992) Table 3 North Qoroq site means; site 25 and component 37(a) are excluded as in the source group mean. Site VGP Fisher pole is 13.5 N / 202.5 E, A95 10.6. The direction-derived pole from the polarity-unified mean is 13.6 N / 202.4 E, dp/dm 5.9/11.7, matching the Piper/Evans pole within rounding.",Syenite
