Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Callander Alkaline Complex,6458,,"ChRM A component (magnetite + hematite), geographic coordinates",C+ (positive baked-contact test: Cambrian lamprophyre dike site 19 bakes Grenville gneiss site 29); R- (negative reversal test; 3 of 26 sites reversed),0,46.2,280.6,26,205,82.2,82.7,83.2,3.1,46.5,300.8,,,5.8,1.0,82.7,46.5,300.8,,,5.8,1.0,82.7,46.5,300.8,,,5.8,12,4,,,,,,,,,,,,0,1,1,C,1,0,1,5,B,B,575,10,570,580,"The age of the complex is not well-constrained in the published literature. K-Ar biotite ages are 564±14 and 568 Ma from lamprophyre dikes, 575 Ma for nepheline syenite, unpublished Pb-Pb age from sphene, brookite, anatase, apatite, rutile ages of 550±4/576±3 with conflicting ages between published abstract and presentation according to Symons and and Chiasson (1991). The authors interpret the age of the complex to be 575±5 Ma, but this interpretation is rather qualitative.  Shafiqullah obtained two identical K-Ar biotite ages of 564 ± 14 Ma for the lamprophyre dikes (in Ferguson and Currie 1972). Currie (1976) reported K-Ar biotite ages of 568 Ma for a lamprophyre dike and 575 Ma for the nepheline syenite. Kamo et al. (1989b) reported a Pb-Pb isochron age using sphene, brookite, anatase, apatite, and rutile separates of 550 ± 4 Ma for a lamprophyre dike in an abstract, but they increased it to 576 ± 3 Ma on presentation. Overall, agreement between the K-Ar and Pb-Pb ages implies cooling of the pluton within a very few million years with no later metamorphism. Kamo et al., 1995 report a U-Pb unpublished zircon age of 577 ± 1 Ma for the syenite which would improve the constraints if used.",Callander Alkaline Complex,"Symons, D. T. A., & Chiasson, A. D.",1991,Canadian Journal of Earth Sciences,28,355-363,Paleomagnetism of the Callander Complex and the Cambrian apparent polar wander path for North America,"Pole calculated from site VGPs in Swanson-Hysell et al., 2026",Lamprophyre; Fenite; Syenite; Trachyte
