Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,Nipigon sills,,,"Single reverse-polarity ChRM of the Nipigon (Logan) sills and related intrusions; Fisher mean of independent unit VGPs recompiled from DuBois (1962), Robertson & Fahrig (1971), Pesonen (1979), Middleton et al. (2004), Borradaile & Middleton (2006) and Piispa et al. (in prep.)","c+ (positive baked-contact test on Sibley Group and Rove Formation; Pesonen, 1979)",0,48.89,271.26,37,371,114.6,-71.8,56.5,3.2,51.2,220.3,,,5.2,1.0,-71.8,51.2,220.3,,,5.2,1.0,-71.8,51.2,220.3,,,5.2,100,3,,,,,,,,,,,,1,1,1,c,1,0,1,6,A,A,1108,4,1106,1110,"The Nipigon (Logan) sills cluster in age near 1105-1109 Ma. The Nipigon sills are dated at 1108.2 +/- 0.9 Ma (zircon upper intercept, recalculated from the data of Davis and Sutcliffe, 1985), and Bleeker et al. (2020) report new high-precision U-Pb dates of 1106.3 +/- 2.0 Ma for the main Logan Sill at Mount McKay and 1105.5 +/- 3.0 Ma for the Inspiration sill. The pole is assigned an age of 1108 +/- 2 Ma. The older Heaman et al. (2007) baddeleyite dates are imprecise and superseded and are not used here.",Nipigon sills,"Iloranta, E. J. compilation of DuBois (1962), Robertson & Fahrig (1971), Pesonen (1979), Middleton et al. (2004), Borradaile & Middleton (2006) and Piispa et al. (in prep.)",2026,,,,"Nipigon (Logan) sills ca. 1108 Ma pole, recomputed from site-level data","Replaces the Lulea Working Group (2009) eight-unit grand mean carried in Evans et al. (2021) (47.2 N / 217.8 E, A95 4.0, B = 86) with a pole recomputed from published site means. Repeat determinations of the same sill are averaged into independent cooling units in two stages: the 15 entries of Middleton et al. (2004) Table 1 collapse to their 9 sampling localities, and sills sampled by more than one study are merged. Pillar Lake Lava, three normal-polarity Middleton et al. (2004) entries interpreted as incompletely removed overprints, and two results flagged as excluded in the source compilation are omitted. Geographic coordinates (intrusive, no tilt correction).",Diabase; Intrusives; Gabbro
