Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Adirondack metamorphic anorthosite,MagIC:20549,Magnetite-carried granulite-cooling remanence,"c+ (positive inverse baked contact test: GD1 dike bakes MA11 anorthosite host; Zhang et al., 2026; MagIC 20549); reversal test marginal failure (γ_o = 4.88°, γ_c = 4.68°) per Brown and McEnroe (2012)",0,44.2,-73.9,14,68,288.6,-68.3,68.3,22.5,8.6,-25.2,143.4,,,12.9,1.0,-68.3,-25.2,143.4,,,12.9,1.0,-68.3,-25.2,143.4,,,12.9,,,,,,,,,,,,,,0,1,1,c,1,0,1,5,B,887,864,910,"Zhang et al. (2026, *Tectonics*) develop new U-Pb petrochronology and thermochronology datasets from zircon, garnet, titanite, rutile, and apatite from the Adirondack Highlands. Probabilistic thermal history inversion of these data shows that the Adirondack Highlands cooled slowly throughout the Tonian, with the magnetite-carried remanence in the Marcy Massif anorthosite acquired ca. **887 ± 23 Ma** — about 85 Myr later than the ca. 970 Ma cooling-curve estimate of Brown and McEnroe (2012). Zhang et al. additionally report a positive inverse baked-contact test in which an unmetamorphosed mafic dike (site GD1) bakes its anorthosite host (site MA11); because such dikes intrude Proterozoic but not Paleozoic rocks in the region (Fisher, 1977) and are correlated with Ediacaran dikes dated elsewhere in the Grenville Province (Kamo et al., 1995; Halls et al., 2015), the test demonstrates that the anorthosite magnetite remanence is Proterozoic in age. This revised age fills a critical gap in the Laurentia apparent polar wander path between the ca. 990 Ma Jacobsville Formation pole and the ca. 780 Ma Gunbarrel pole, with implications for the position of Rodinia in the early to mid-Tonian.",Adirondack metamorphic anorthosite,"Brown, L. L., & McEnroe, S. A.",2012,Precambrian Research,212-213,57-74,"Paleomagnetism and magnetic mineralogy of Grenville metamorphic and igneous rocks, Adirondack Highlands, USA",Pole calculated from VGPs as documented in Zhang et al. 2026 and Swanson-Hysell et al. 2026.
