Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia,St. Francois Mountains Acidic Rocks,8932,20715,,"C*+ (positive inverse baked-contact test, ca. 1320 Ma Skrainka-suite dikes), F+ (positive fold test, caldera tilting), G+ (positive conglomerate test, Cambrian boulder conglomerate)",100,37.5,269.5,18,101,233.7,37.1,27.7,6.7,-12.1,219.1,,,6.0,1.0,37.1,-12.1,219.1,,,6.0,1.0,37.1,-12.1,219.1,,,6.0,0,4,,,,,,,,,,,,0,1,1,cfg,1,0,1,5,A,A,1466,36,1448,1484,"The SFM igneous province was originally dated at 1476 ± 16 Ma (U-Pb zircon;
Van Schmus et al., 1993), the age adopted by Meert & Stuckey (2002). A
subsequent U-Pb zircon and titanite study by du Bray et al. (2021) dated many
more SFM units and resolved two magmatic episodes: a more voluminous, widespread
episode at 1.48-1.45 Ga and a younger episode at 1.34-1.27 Ga. The dolerites and
acidic rocks carrying the paleomagnetic remanence belong to the older
1.48-1.45 Ga episode. Taking the spread of in-situ dates from that episode gives
a nominal age of 1466 Ma with bounds of 1448-1484 Ma, adopted here in place of
the older 1476 ± 16 Ma value.",St. Francois Mountains Acidic Rocks,"Meert, J. G., & Stuckey, W.",2002,Tectonics,21,1007,"Revisiting the paleomagnetism of the 1.476 Ga St. Francois Mountains igneous province, Missouri",Recalculated from site VGPs as documented in Swanson-Hysell et al. 2026.,Granite; Ignimbrite; Rhyolite
