Terrane,ROCKNAME,GPMDB RESULT#,MAGIC #,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,KD,ED95,PLAT,PLONG,DP,DM,A95,f (1.0 vs 0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,f (1.0/0.8/0.6),INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,Q1,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,Rsum,Grade,Grade E+21,nominal age,age diff,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment,Lithology
Laurentia-Greenland,NE-SW Trending Dyke Swarm,6609,,"Characteristic remanent magnetization; mean for the NE-SW trending dyke swarm (Gardar Province, South Greenland)",,0,61.2,314.6,18,102,282.8,50.9,45.6,5.2,34.1,231.3,,,5.8,1.0,50.9,34.1,231.3,,,5.8,1.0,50.9,34.1,231.3,,,5.8,,,,,,,,,,,,,,1,1,1,,1,0,1,5,B,B,1160,10,1155,1165,Considered younger than the ca. 1163 Ma giant dykes and older than the 1156 +/- 1 Ma central Tugtutoq pluton; dates are from the compilation of Upton et al. (2013) citing mostly unpublished Heaman dates.,NE-SW Trending Dyke Swarm,"Piper, J.D.A.",1992,Precambrian Res.,54,153-172,"The palaeomagnetism of major (Middle Proterozoic) igneous complexes, South Greenland and the Gardar apparent polar wander track","Recalculated from the eighteen included Piper (1992) Table 4 NE-SW/NE-trending dyke-swarm site means; sites 38 and 39 are excluded as in the source group mean. Site VGP Fisher pole is 34.1 N / 231.3 E, A95 5.8. The direction-derived pole from the recalculated mean is 33.4 N / 230.6 E, dp/dm 4.7/7.0, matching the Piper/Evans pole. The Piper (1992) Almunge/Tuna Sweden paper does not contain this Gardar unit.",Dolerite;Trachyte
