Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Osler Volcanic Group reverse middle,GPMDB:10017,Characteristic remanent magnetization (magnetite),No fold test (transitional reversed zone),100,48.8,272.34,20,139,105.9,-64.9,64.9,36.5,5.5,42.7,211.3,,,8.2,1.0,-64.9,42.7,211.3,,,8.2,1.0,-64.9,42.7,211.3,,,8.2,100,4,,,,,,,,,,,,1,1,1,,1,0,1,5,A,1107,1105,1110,Stratigraphically between the lower (ca. 1108 Ma) and upper (1105.15 +/- 0.33 Ma) reversed zones; ca. 1107 Ma.,Osler Volcanic Group reverse middle,"Swanson-Hysell, N. L., Vaughan, A. A., Mustain, M. R., & Asp, K. E.",2014,"Geochemistry, Geophysics, Geosystems",15,2039-2047,Confirmation of progressive plate motion during the Midcontinent Rift early magmatic stage from the Osler Volcanic Group,"Osler middle (transitional) reversed-polarity zone: Simpson Island 1041-2082 m. Mean of site level VGPs as in Swanson-Hysell et al., 2014b."
