Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Lower Freda Formation,GPMDB:2051 MagIC:16450,High-temperature specularite detrital remanent magnetization (DRM); a younger pigmentary-hematite CRM is excluded,"f+ (positive regional bootstrap fold test on the combined Freda directions, 95-102% unfolding; Fuentes et al., 2025); pre-tilting acquisition predates Grenvillian inversion (Douglas Fault calcite 1049 +/- 13 Ma, Hodgin et al., 2024)",100,46.8,270.4,85,85,271.3,0.7,0.7,30.7,2.8,1.2,179.7,,,2.4,0.6,1.2,1.3,179.8,1.4,2.8,2.0,0.6,1.2,1.3,179.8,1.4,2.8,2.0,0,3,,,,,,,,,,,,0,1,1,f,0,0,1,4,B,1075,1063,1085,"Bayesian thermal-subsidence age model 1075.2 Ma (95% CI 1084.8/1063.3) (Fuentes et al., 2025), bracketed by the underlying Nonesuch Formation (ca. 1077 Ma) and the upper Freda detrital-zircon MDA 1051.6 +/- 1.1 Ma (Hodgin et al., 2024).",Lower Freda Formation,"Henry, S. G., Mauk, F. J., & Van der Voo, R.",1977,Canadian Journal of Earth Sciences,14,1128-1138,Paleomagnetism of the upper Keweenawan sediments: Nonesuch Shale and Freda Sandstone,"Study inclination-corrected pole - SVEI (Tauxe et al., 2024), f = 0.60, 95% range 0.59-0.87: 1.3°N, 179.8°E, A95 = 2.7°, uncertainty propagated via Pierce et al. (2022) Monte Carlo. Lower Freda DRM pole from the Presque Isle River exposures (n=85 specularite specimens; Henry et al., 1977, specimen data in the Henry 1976 thesis; MagIC 16450). At the near-equatorial paleolatitude the inclination correction is negligible: Fuentes et al. (2025) report the SVEI pole at 1.3N/179.8E (A95 2.6). Nordic main/f-blocks use the blanket sedimentary f=0.6."
