Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Baie des Moutons complex B,GPMDB:9365,ChRM B characteristic remanent magnetization (geographic coordinates),baked-contact tests inconclusive (no stable remanence in host syenite),0,50.84,301.04,6,44,163.1,6.0,6.0,10.5,21.7,-33.9,321.9,,,15.7,1.0,6.0,-33.9,321.9,,,15.7,1.0,6.0,-33.9,321.9,,,15.7,20,4,,,,,,,,,,,,1,0,1,,1,0,0,3,B,583,581,585,"The host complex has a weighted-mean hornblende 40Ar-39Ar plateau age of 583.4 +/- 2.0 Ma (McCausland et al., 2011).",Baie des Moutons complex B,"McCausland, P. J. A., Hankard, F., Van der Voo, R., & Hall, C. M.",2011,Precambrian Research,187,58-78,"Ediacaran paleogeography of Laurentia: Paleomagnetism and 40Ar-39Ar geochronology of the 583 Ma Baie des Moutons syenite, Quebec",Like the younger Sept-Iles pole the pole overlaps with the late Paleozoic path which is when overprinting could be expected due to orogenesis on the margin. Pole calculated from site VGPs.
