Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,Cardenas Basalts,,,,100,36.28,248.11,18,141,268.5,46.4,46.4,20.2,7.9,15.9,183.9,7.4,7.4,7.4,1.0,46.4,15.9,183.9,7.4,7.4,7.4,1.0,46.4,15.9,183.9,7.4,7.4,7.4,,,,,,,,,,,,,,1,1,1,,1,0,1,5,A,1082,1081,1083,U-Pb CA-ID-TIMS zircon age: 1082.18 ± 1.25 Ma;  from Mohr et al. (2024).,Cardenas Basalts,"Zhang, Y., Anderson, N. S., Mohr, M. T., Nelson, L. L., Macdonald, F. A., Schmitz, M. D., Thurston, O. G., Guenthner, W. R., Karlstrom, K. E., & Swanson-Hysell, N. L.",2024,Journal of Geophysical Research: Solid Earth,129,,Paleomagnetic records from pulsed magmatism in the southwestern Laurentia large igneous province and Cardenas Basalt support rapid late Mesoproterozoic plate motion,
