Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia,North Shore Volcanic Group -N (combined),GPMDB:9856,"Characteristic remanent magnetization (magnetite, minor hematite); single normal polarity",,100,46.3,268.7,118,614,294.8,43.3,43.3,47.4,1.9,35.1,180.1,1.9,1.9,1.9,1.0,43.3,35.1,180.1,1.9,1.9,1.9,1.0,43.3,35.1,180.1,1.9,1.9,1.9,0,4,,,,,,,,,,,,1,1,1,,1,0,1,5,A,1095,1092,1098,"Upper SW sequence bracketed by U-Pb 206Pb/238U dates on the 40th Ave. Icelandite (1096.75 +/- 0.28 Ma, lower bound), Two Harbors Icelandite (1096.18 +/- 0.32 Ma, within sequence) and Palisade Rhyolite (1093.94 +/- 0.28 Ma, upper bound); upper NE sequence near the 1093.38 +/- 0.55 Ma Grand Marais Rhyolite and younger than the 1097.7 +/- 2.2 Ma Devils Kettle Rhyolite (Swanson-Hysell et al., 2019; Davis and Green, 1997).",North Shore Volcanic Group -N (combined),"Swanson-Hysell, N. L., Ramezani, J., Fairchild, L. M., & Rose, I. R. (with Tauxe & Kodama, 2009 and Books, 1972)",2019,GSA Bulletin,131,913-940,"Failed rifting and fast drifting: Midcontinent Rift development, Laurentia rapid motion and the driver of Grenvillian orogenesis","Single combined normal-polarity NSVG pole (as in the prior compilation, GPMDB 9856). Recreated at the site level from all normal-polarity upper-sequence flows (upper SW + upper NE) of Tauxe & Kodama (2009), Books (1972), and the new Gooseberry River section of Swanson-Hysell et al. (2019); reproduced the full sites-to-pole workflow in this notebook. The recreation incorporates the 2019 data and agrees with the published 9856 pole (34.5N/181.3E, A95 2.8) within mutual A95. Sub-sequence poles (upper SW, upper NE) and the lower/reversed flows are shown for context. R6=0 (single normal polarity); no field test on the upper sequences."
