Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia-Scotland,Torridon Group,,,many,100,57.9,354.3,,880,119.6,56.7,56.7,1000.0,0.1,-17.7,220.9,,,7.1,1.0,56.7,-17.7,220.9,,,7.1,1.0,56.7,-17.7,220.9,,,7.1,,4,,,,,,,,,,,,0,1,1,f,0,0,1,4,B,925,780,1070,"The Torridon Group is poorly dated directly. Its youngest detrital zircon populations indicate deposition younger than ca. 1050 Ma (as summarized by Krabbendam et al., 2022), while the absence of Cryogenian glacial deposits indicates it is older than ca. 720 Ma. The pole is assigned **ca. 925 Ma (780-1070 Ma)**; in terms of apparent-polar-wander comparison it is quite similar to the ca. 990 Ma Jacobsville pole.",Torridon Group,"Lulea Working Group mean (Evans et al., 2021 compilation)",2009,,,,MEAN Torridon Group (Lulea Working Group grand mean),Sample-weighted grand mean of seven Torridon Group studies (Irving & Runcorn 1957; Stewart & Irving 1974; Smith et al. 1983; Torsvik & Sturt 1987; Potts 1990; Williams & Schmidt 1997; Borradaile & Geneviciene 2008); mixed polarity pole taken from the Evans et al. (2021) Laurentia compilation..
