Terrane,ROCKNAME,RESULT#,COMPONENT,TESTS,TILT,SLAT,SLONG,B,N,DEC,INC,abs(I),KD,ED95,PLAT,PLONG,DP,DM,A95,f,INCf,PLATf,PLONf,DPf,DMf,A95f,f,INCf,PLATf,PLONf,DPf,DMf,A95f,%REV,DEMAGCODE,40,24,10,16,Q2,Q3,Q4,Q5,Q6,Q7,Q(7),R1,R2,R3,R4,R5,R6,R7,R,Grade,nominal age,lomagage,himagage,REF/method,ROCKNAME,POLE AUTHORS,YEAR,JOURNAL,VOLUME,VPAGES,TITLE,Comment
Laurentia-Greenland,Midsommerso Dolerites,GPMDB:99,Characteristic remanent magnetization (magnetite); single polarity,,100,81.6,333.4,10,100,265.6,14.5,14.5,38.8,7.9,10.0,242.0,3.5,3.5,3.5,1.0,14.5,10.0,242.0,3.5,3.5,3.5,1.0,14.5,10.0,242.0,3.5,3.5,3.5,0,3,,,,,,,,,,,,1,0,1,,1,0,1,4,B,1382,1380,1384,"U-Pb baddeleyite age 1382 +/- 2 Ma on the intrusive Midsommerso Dolerites (Upton et al., 2005); the Zig-Zag Dal Basalts are correlated.",Midsommerso Dolerites,"Marcussen, C., & Abrahamsen, N.",1983,Geophysical Journal of the Royal Astronomical Society,73,,"Palaeomagnetism of the Proterozoic Zig-Zag Dal Basalt and the Midsommerso Dolerites, eastern North Greenland","Midsommerso Dolerites pole recreated at the site level from Marcussen & Abrahamsen (1983) (audited contribution: dir_tilt_correction set to 100 = bedding-corrected; corrupted Upton 2005 DOI fixed to ...0634-7). Reported at the positive-latitude antipode to match the prior compilation (GPMDB 99; the student computed the southern antipode). Single polarity, over-concentrated VGPs (K>70) -> R2=0; no field test; U-Pb 1382+/-2 Ma -> R1=1. R=4, Grade B."
