tab 	sites
age	age_high	age_low	age_sigma	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	result_type	site	vgp_dm	vgp_dp	vgp_lat	vgp_lon
1441	1463	1419		Ma	10.1139/e76-086		12.9	89.6	9.8	28.0	6	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	36	13.042474601238878	6.59326138464966	4.296551429829492	23.94509803469048
1441	1463	1419		Ma	10.1139/e76-086		17.3	95.2	2.3	13.0	7	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	37	17.310457988276248	8.660461149245	-1.9852647372825818	21.467486898022894
1441	1463	1419		Ma	10.1139/e76-086		33.8	74.5	15.7	4.9	6	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	38	34.76818805968767	17.882054747837397	15.329623822637028	34.73761650059762
1441	1463	1419		Ma	10.1139/e76-086		14.3	276.5	0.1	23.0	6	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	41	14.30001633512054	7.15001633512987	3.709187150269374	201.0682478402713
1441	1463	1419		Ma	10.1139/e76-086			98.0	3.6		2	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	42			-3.0191329746358315	18.783465890036958
1441	1463	1419		Ma	10.1139/e76-086		8.9	93.5	15.6	58.0	6	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	43	9.151645078262124	4.705202676319064	4.582824713530637	19.031351173226184
1441	1463	1419		Ma	10.1139/e76-086			106.1	1.9		2	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	g	i	44			-8.222037057375214	12.487904446983546
1441	1463	1419		Ma	10.1139/e76-086		11.6	209.7	83.6	28.0	7	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	b	i	34	22.779323733760982	22.366275421012343	44.23132776040648	287.70427081448594
1441	1463	1419		Ma	10.1139/e76-086			74.0	17.0		6	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	b	i	35			16.17935201958259	34.75587459545331
1441	1463	1419		Ma	10.1139/e76-086		17.4	355.0	77.8	11.0	8	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	b	i	39	32.67966515499855	30.688520535713426	78.72155815342126	286.22244181573495
1441	1463	1419		Ma	10.1139/e76-086		19.5	276.2	46.6	10.0	7	0	Igneous	Intrusion	55.59	Quartz monzonite	Mistastin Pluton	-63.59	LP-AF; DE-BLANKET	b	i	40	25.089504188798426	16.140595395890603	26.07727418105245	218.32062345269594
