age,lat,lon
719.0,6.5438369015632505,164.18266227589038
720.0610610610611,6.475385028726911,164.0761916019129
721.1221221221222,6.408221294907938,163.97449704965766
722.1831831831831,6.342192676427131,163.87737893718972
723.2442442442442,6.277178709117909,163.78461504476414
724.3053053053053,6.213092774849041,163.69596084326744
725.3663663663664,6.149881801769497,163.61114923785254
726.4274274274275,6.087525294667963,163.52989015963334
727.4884884884885,6.026033476650552,163.4518698803357
728.5495495495495,5.965443580594962,163.37674965762574
729.6106106106106,5.90581392941544,163.3041635353336
730.6716716716717,5.847220847983054,163.23371715787525
731.7327327327328,5.78975226932945,163.164985343855
732.7937937937938,5.7334977317955,163.09750813086055
733.8548548548548,5.678542446392506,163.03078843201575
734.9159159159159,5.624961913060894,162.96428998403317
735.976976976977,5.572813219959285,162.8974336613526
737.038038038038,5.522125140622368,162.82959449494717
738.0990990990991,5.472893655057815,162.7601003057488
739.1601601601602,5.425080116998823,162.68823244301782
740.2212212212212,5.378602428422042,162.6132217035051
741.2822822822823,5.333336166074395,162.53425480764295
742.3433433433433,5.28911568509509,162.45048189174238
743.4044044044044,5.245734118531054,162.36101657892894
744.4654654654655,5.202948215969603,162.26494647887674
745.5265265265265,5.160482010626112,162.16134176878464
746.5875875875876,5.118039398117413,162.04927902423051
747.6486486486486,5.075314280499437,161.92786162715043
748.7097097097097,5.031990797014973,161.79622036905846
749.7707707707708,4.987755173731265,161.65354145677637
750.8318318318318,4.942305516781655,161.4990843300773
751.8928928928929,4.89535754256587,161.33221308627532
752.9539539539539,4.846647731563812,161.15240835285954
754.015015015015,4.795933029882679,160.959269498477
755.0760760760761,4.74299317996811,160.75254136629422
756.1371371371372,4.687630271828402,160.5321207309874
757.1981981981982,4.629658696084888,160.29805664137882
758.2592592592592,4.568904371699806,160.05055114996776
759.3203203203203,4.505204362873793,159.78995711467118
760.3813813813814,4.438398722164354,159.51676451075542
761.4424424424425,4.368327056462671,159.23160738214693
762.5035035035035,4.294829279015427,158.93521501986797
763.5645645645645,4.217745102895722,158.62840324988758
764.6256256256256,4.136914041738276,158.3120743828101
765.6866866866867,4.052177720404024,157.98719755323043
766.7477477477478,3.9633834028281876,157.65476968337154
767.8088088088089,3.870387256319611,157.31580822354792
768.8698698698698,3.773059811899652,156.97132021159388
769.9309309309309,3.6712860215162597,156.62230197603697
770.991991991992,3.5649664345257945,156.26973047205288
772.0530530530531,3.454023048639002,155.9145355310414
773.1141141141142,3.3383981200011834,155.55759989230398
774.1751751751751,3.218053821529699,155.19974353836352
775.2362362362362,3.09297226167352,154.84172327417045
776.2972972972973,2.963155420636848,154.4842330024496
777.3583583583584,2.828621690289821,154.12790009711378
778.4194194194195,2.689408650306841,153.77327496470073
779.4804804804805,2.5455674249183105,153.42084057118282
780.5415415415415,2.3971589785369734,153.07101527759258
781.6026026026026,2.244254097838789,152.72415297043145
782.6636636636637,2.086933374694522,152.38054323158252
783.7247247247248,1.9252871607873057,152.04041163408246
784.7857857857858,1.759410902008,151.70393063018403
785.8468468468468,1.5894036270108174,151.37121683533886
786.9079079079079,1.4153688247201592,151.0423385554538
787.968968968969,1.2374126614115042,150.7173236825139
789.03003003003,1.0556439749451068,150.3961597190263
790.0910910910911,0.870174270445609,150.0787938175474
791.1521521521521,0.6811176852198209,149.76513646735697
792.2132132132132,0.4885900334788186,149.45507356839656
793.2742742742743,0.2927089188654613,149.14845763778104
794.3353353353353,0.09359482539459037,148.84512566717035
795.3963963963964,-0.10862883386964836,148.5449008326418
796.4574574574575,-0.3138357114328884,148.2475924604673
797.5185185185185,-0.5218965181571932,147.95299599314492
798.5795795795796,-0.7326790733409096,147.66089779872613
799.6406406406406,-0.946047130710762,147.37109068546303
800.7017017017017,-1.1618599867277315,147.08336126913457
801.7627627627628,-1.3799744970518917,146.79751267481544
802.8238238238238,-1.6002451737459849,146.51336674802283
803.8848848848849,-1.8225241668303143,146.23076405120457
804.9459459459459,-2.0466612441430785,145.94956385552095
806.007007007007,-2.2725058800325715,145.66964941450317
807.0680680680681,-2.4999100456687118,145.39094783280072
808.1291291291292,-2.7287237492697174,145.1134187021086
809.1901901901902,-2.9588081346801323,144.83707021738152
810.2512512512512,-3.190036388488604,144.56196088675787
811.3123123123123,-3.422293731713788,144.28819964767098
812.3733733733734,-3.6554774141478834,144.01594597852707
813.4344344344345,-3.8895017882179377,143.74540940555445
814.4954954954954,-4.124310425637844,143.47686051205372
815.5565565565565,-4.359869219244202,143.21062805085896
816.6176176176176,-4.596180205170267,142.94708274154388
817.6786786786787,-4.833282386014782,142.68663692828514
818.7397397397398,-5.071251798221804,142.4297447233973
819.8008008008009,-5.3102015899629444,142.17690215532699
820.8618618618618,-5.550282371550584,141.92863091277266
821.9229229229229,-5.7916944720459815,141.68547036656253
822.983983983984,-6.034679403545527,141.44797808551365
824.0450450450451,-6.279510076496759,141.21669858875654
825.1061061061062,-6.526490879452703,140.99216304388779
826.1671671671671,-6.775957823306374,140.77488928359514
827.2282282282282,-7.028278576163437,140.56538176101802
828.2892892892893,-7.2838305111354735,140.36410957976886
829.3503503503504,-7.543008080111979,140.1714964720584
830.4114114114114,-7.806202601749386,139.98792479166246
831.4724724724724,-8.073782362358752,139.81372626463633
832.5335335335335,-8.346092679354712,139.6491819874881
833.5945945945946,-8.623455964762197,139.494522435114
834.6556556556557,-8.90616248648044,139.34992796939085
835.7167167167167,-9.194438320752774,139.21552434576947
836.7777777777778,-9.488456542170827,139.091385280092
837.8388388388388,-9.788322508741793,138.977541257983
838.8998998998999,-10.094072648202143,138.8739798407834
839.960960960961,-10.405674212335436,138.7806456774331
841.022022022022,-10.723027184944517,138.69744319836786
842.0830830830831,-11.045966456914021,138.62425049181118
843.1441441441441,-11.374244290132845,138.56090385409254
844.2052052052052,-11.707568480367629,138.50722712660507
845.2662662662663,-12.04560725750635,138.46303655899638
846.3273273273273,-12.387988913390185,138.4281407435281
847.3883883883884,-12.734301391001056,138.40234050690046
848.4494494494495,-13.084093771292151,138.3854301430279
849.5105105105105,-13.436912242899254,138.37722358145683
850.5715715715716,-13.792291452111645,138.37754886996578
851.6326326326326,-14.149766859302739,138.38625657986756
852.6936936936937,-14.508882663003062,138.40322551532407
