tab 	sites
age	age_high	age_low	age_sigma	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	result_type	site	vgp_dm	vgp_dp	vgp_lat	vgp_lon
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	7.5	26.5	-33.5	34.3	12	100	Sedimentary	Sediment Layer	46.9	Muddy Sandstone:Redbed	McNamara Formation	246.32	DE-BLANKET:DE-FM	g	i	Diamond Mountain	8.538596568235784	4.860508757005861	20.55553498588775	39.421784581602914
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	7.5	19.7	-52.5	34.3	12	0	Sedimentary	Sediment Layer	46.9	Muddy Sandstone:Redbed	McNamara Formation	246.32	DE-BLANKET:DE-FM	g	i	Diamond Mountain	10.322093858810483	7.103041442006207	8.067235885242932	49.74621445608361
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;1	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.9	34.0	-33.6	12.6	23	100	Sedimentary	Sediment Layer	46.25	Muddy Sandstone:Redbed	McNamara Formation	246.68	DE-BLANKET:DE-FM	g	i	Flint Creek	10.140395324553353	5.776832434731658	18.440765067456873	32.66555704384053
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;1	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.9	10.1	-28.5	12.6	23	0	Sedimentary	Sediment Layer	46.25	Muddy Sandstone:Redbed	McNamara Formation	246.68	DE-BLANKET:DE-FM	g	i	Flint Creek	9.77349690843915	5.366361899958965	27.889015114493795	55.6408045376988
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;0	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	6.3	44.6	-33.4	16.4	34	100	Sedimentary	Sediment Layer	47.01	Muddy Sandstone:Redbed	McNamara Formation	245.95	DE-BLANKET:DE-FM	g	i	Alberton	7.166831008587916	4.0764656115601	13.418628335999118	22.670194097493688
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;0	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	6.3	48.1	-51.3	16.4	34	0	Sedimentary	Sediment Layer	47.01	Muddy Sandstone:Redbed	McNamara Formation	245.95	DE-BLANKET:DE-FM	g	i	Alberton	8.547953561867892	5.799008737765871	-0.05532114913087113	26.794300966087548
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;1	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.6	219.3	45.6	19.3	16	100	Sedimentary	Sediment Layer	47.2	Muddy Sandstone:Redbed	McNamara Formation	245.2	DE-BLANKET:DE-FM	g	i	Trout Creek N	10.94723102988963	6.967550419870838	-7.736472370131819	210.4994967635848
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;1	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287)	8.6	228.2	49.6	19.3	16	0	Sedimentary	Sediment Layer	47.2	Muddy Sandstone:Redbed	McNamara Formation	245.2	DE-BLANKET:DE-FM	g	i	Trout Creek N	11.440818720504211	7.610019360199979	-1.0772472853371484	205.19369544872782
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287); excluded (contaminated)	8.0	7.7	-30.5	17.5	20	100	Sedimentary	Sediment Layer	47.2	Muddy Sandstone:Redbed	McNamara Formation	245.2	DE-BLANKET:DE-FM	b	i	Trout Creek R	8.90647947182404	4.957836036376441	26.01383478855112	56.977538811068364
1392	1407	1378		Ma	10.1130/0016-7606(2002)114<0619:TTBPSC>2.0.CO;2	Geochronological results from Doughty and Chamberlain (1996 10.1139/e96-079) and Evans et al. (2000 10.1139/cjes-37-9-1287); excluded (contaminated)	8.0	10.7	-38.4	17.5	20	0	Sedimentary	Sediment Layer	47.2	Muddy Sandstone:Redbed	McNamara Formation	245.2	DE-BLANKET:DE-FM	b	i	Trout Creek R	9.490033302366914	5.628795755002068	20.50848531210517	54.58044613632686
